national_industry_code,naics_industry_code,industry_group_code,subsector_code,sector_code,national_industry_desc,naics_industry_desc,industry_group_desc,subsector_desc,sector_desc
551114,55111,5511,551,55,"Corporate, Subsidiary, and Regional Managing Offices",Management of Companies and Enterprises,Management of Companies and Enterprises,Management of Companies and Enterprises,Management of Companies and Enterprises
561110,56111,5611,561,56,Office Administrative Services,Office Administrative Services,Office Administrative Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561210,56121,5612,561,56,Facilities Support Services,Facilities Support Services,Facilities Support Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561311,56131,5613,561,56,Employment Placement Agencies,Employment Placement Agencies and Executive Search Services,Employment Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561312,56131,5613,561,56,Executive Search Services,Employment Placement Agencies and Executive Search Services,Employment Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561320,56132,5613,561,56,Temporary Help Services,Temporary Help Services,Employment Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561330,56133,5613,561,56,Professional Employer Organizations,Professional Employer Organizations,Employment Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561410,56141,5614,561,56,Document Preparation Services,Document Preparation Services,Business Support Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561421,56142,5614,561,56,Telephone Answering Services,Telephone Call Centers,Business Support Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561422,56142,5614,561,56,Telemarketing Bureaus and Other Contact Centers,Telephone Call Centers,Business Support Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561431,56143,5614,561,56,Private Mail Centers,Business Service Centers,Business Support Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561439,56143,5614,561,56,Other Business Service Centers (including Copy Shops),Business Service Centers,Business Support Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561440,56144,5614,561,56,Collection Agencies,Collection Agencies,Business Support Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561450,56145,5614,561,56,Credit Bureaus,Credit Bureaus,Business Support Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561491,56149,5614,561,56,Repossession Services,Other Business Support Services,Business Support Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561492,56149,5614,561,56,Court Reporting and Stenotype Services,Other Business Support Services,Business Support Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561499,56149,5614,561,56,All Other Business Support Services,Other Business Support Services,Business Support Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561510,56151,5615,561,56,Travel Agencies,Travel Agencies,Travel Arrangement and Reservation Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561520,56152,5615,561,56,Tour Operators,Tour Operators,Travel Arrangement and Reservation Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561591,56159,5615,561,56,Convention and Visitors Bureaus,Other Travel Arrangement and Reservation Services,Travel Arrangement and Reservation Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561599,56159,5615,561,56,All Other Travel Arrangement and Reservation Services,Other Travel Arrangement and Reservation Services,Travel Arrangement and Reservation Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561611,56161,5616,561,56,Investigation Services,"Investigation, Guard, and Armored Car Services",Investigation and Security Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561612,56161,5616,561,56,Security Guards and Patrol Services,"Investigation, Guard, and Armored Car Services",Investigation and Security Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561613,56161,5616,561,56,Armored Car Services,"Investigation, Guard, and Armored Car Services",Investigation and Security Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561621,56162,5616,561,56,Security Systems Services (except Locksmiths),Security Systems Services,Investigation and Security Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561622,56162,5616,561,56,Locksmiths,Security Systems Services,Investigation and Security Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561710,56171,5617,561,56,Exterminating and Pest Control Services,Exterminating and Pest Control Services,Services to Buildings and Dwellings,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561720,56172,5617,561,56,Janitorial Services,Janitorial Services,Services to Buildings and Dwellings,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561730,56173,5617,561,56,Landscaping Services,Landscaping Services,Services to Buildings and Dwellings,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561740,56174,5617,561,56,Carpet and Upholstery Cleaning Services,Carpet and Upholstery Cleaning Services,Services to Buildings and Dwellings,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561790,56179,5617,561,56,Other Services to Buildings and Dwellings,Other Services to Buildings and Dwellings,Services to Buildings and Dwellings,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561910,56191,5619,561,56,Packaging and Labeling Services,Packaging and Labeling Services,Other Support Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561920,56192,5619,561,56,Convention and Trade Show Organizers,Convention and Trade Show Organizers,Other Support Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
561990,56199,5619,561,56,All Other Support Services,All Other Support Services,Other Support Services,Administrative and Support Services,Administrative and Support and Waste Management and Remediation Services
562111,56211,5621,562,56,Solid Waste Collection,Waste Collection,Waste Collection,Waste Management and Remediation Services,Administrative and Support and Waste Management and Remediation Services
562112,56211,5621,562,56,Hazardous Waste Collection,Waste Collection,Waste Collection,Waste Management and Remediation Services,Administrative and Support and Waste Management and Remediation Services
562119,56211,5621,562,56,Other Waste Collection,Waste Collection,Waste Collection,Waste Management and Remediation Services,Administrative and Support and Waste Management and Remediation Services
562211,56221,5622,562,56,Hazardous Waste Treatment and Disposal,Waste Treatment and Disposal,Waste Treatment and Disposal,Waste Management and Remediation Services,Administrative and Support and Waste Management and Remediation Services
562212,56221,5622,562,56,Solid Waste Landfill,Waste Treatment and Disposal,Waste Treatment and Disposal,Waste Management and Remediation Services,Administrative and Support and Waste Management and Remediation Services
562213,56221,5622,562,56,Solid Waste Combustors and Incinerators,Waste Treatment and Disposal,Waste Treatment and Disposal,Waste Management and Remediation Services,Administrative and Support and Waste Management and Remediation Services
562219,56221,5622,562,56,Other Nonhazardous Waste Treatment and Disposal,Waste Treatment and Disposal,Waste Treatment and Disposal,Waste Management and Remediation Services,Administrative and Support and Waste Management and Remediation Services
562910,56291,5629,562,56,Remediation Services,Remediation Services,Remediation and Other Waste Management Services,Waste Management and Remediation Services,Administrative and Support and Waste Management and Remediation Services
562920,56292,5629,562,56,Materials Recovery Facilities,Materials Recovery Facilities,Remediation and Other Waste Management Services,Waste Management and Remediation Services,Administrative and Support and Waste Management and Remediation Services
562991,56299,5629,562,56,Septic Tank and Related Services,All Other Waste Management Services,Remediation and Other Waste Management Services,Waste Management and Remediation Services,Administrative and Support and Waste Management and Remediation Services
562998,56299,5629,562,56,All Other Miscellaneous Waste Management Services,All Other Waste Management Services,Remediation and Other Waste Management Services,Waste Management and Remediation Services,Administrative and Support and Waste Management and Remediation Services
611110,61111,6111,611,61,Elementary and Secondary Schools,Elementary and Secondary Schools,Elementary and Secondary Schools,Educational Services,Educational Services
611210,61121,6112,611,61,Junior Colleges,Junior Colleges,Junior Colleges,Educational Services,Educational Services
611310,61131,6113,611,61,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools",Educational Services,Educational Services
611410,61141,6114,611,61,Business and Secretarial Schools,Business and Secretarial Schools,Business Schools and Computer and Management Training,Educational Services,Educational Services
611420,61142,6114,611,61,Computer Training,Computer Training,Business Schools and Computer and Management Training,Educational Services,Educational Services
611430,61143,6114,611,61,Professional and Management Development Training,Professional and Management Development Training,Business Schools and Computer and Management Training,Educational Services,Educational Services
611511,61151,6115,611,61,Cosmetology and Barber Schools,Technical and Trade Schools,Technical and Trade Schools,Educational Services,Educational Services
611512,61151,6115,611,61,Flight Training,Technical and Trade Schools,Technical and Trade Schools,Educational Services,Educational Services
611513,61151,6115,611,61,Apprenticeship Training,Technical and Trade Schools,Technical and Trade Schools,Educational Services,Educational Services
611519,61151,6115,611,61,Other Technical and Trade Schools,Technical and Trade Schools,Technical and Trade Schools,Educational Services,Educational Services
611610,61161,6116,611,61,Fine Arts Schools,Fine Arts Schools,Other Schools and Instruction,Educational Services,Educational Services
611620,61162,6116,611,61,Sports and Recreation Instruction,Sports and Recreation Instruction,Other Schools and Instruction,Educational Services,Educational Services
611630,61163,6116,611,61,Language Schools,Language Schools,Other Schools and Instruction,Educational Services,Educational Services
611691,61169,6116,611,61,Exam Preparation and Tutoring,All Other Schools and Instruction,Other Schools and Instruction,Educational Services,Educational Services
611692,61169,6116,611,61,Automobile Driving Schools,All Other Schools and Instruction,Other Schools and Instruction,Educational Services,Educational Services
611699,61169,6116,611,61,All Other Miscellaneous Schools and Instruction,All Other Schools and Instruction,Other Schools and Instruction,Educational Services,Educational Services
611710,61171,6117,611,61,Educational Support Services,Educational Support Services,Educational Support Services,Educational Services,Educational Services
621111,62111,6211,621,62,Offices of Physicians (except Mental Health Specialists),Offices of Physicians,Offices of Physicians,Ambulatory Health Care Services,Health Care and Social Assistance
621112,62111,6211,621,62,"Offices of Physicians, Mental Health Specialists",Offices of Physicians,Offices of Physicians,Ambulatory Health Care Services,Health Care and Social Assistance
621210,62121,6212,621,62,Offices of Dentists,Offices of Dentists,Offices of Dentists,Ambulatory Health Care Services,Health Care and Social Assistance
621310,62131,6213,621,62,Offices of Chiropractors,Offices of Chiropractors,Offices of Other Health Practitioners,Ambulatory Health Care Services,Health Care and Social Assistance
621320,62132,6213,621,62,Offices of Optometrists,Offices of Optometrists,Offices of Other Health Practitioners,Ambulatory Health Care Services,Health Care and Social Assistance
621330,62133,6213,621,62,Offices of Mental Health Practitioners (except Physicians),Offices of Mental Health Practitioners (except Physicians),Offices of Other Health Practitioners,Ambulatory Health Care Services,Health Care and Social Assistance
621340,62134,6213,621,62,"Offices of Physical, Occupational and Speech Therapists, and Audiologists","Offices of Physical, Occupational and Speech Therapists, and Audiologists",Offices of Other Health Practitioners,Ambulatory Health Care Services,Health Care and Social Assistance
621391,62139,6213,621,62,Offices of Podiatrists,Offices of All Other Health Practitioners,Offices of Other Health Practitioners,Ambulatory Health Care Services,Health Care and Social Assistance
621399,62139,6213,621,62,Offices of All Other Miscellaneous Health Practitioners,Offices of All Other Health Practitioners,Offices of Other Health Practitioners,Ambulatory Health Care Services,Health Care and Social Assistance
621410,62141,6214,621,62,Family Planning Centers,Family Planning Centers,Outpatient Care Centers,Ambulatory Health Care Services,Health Care and Social Assistance
621420,62142,6214,621,62,Outpatient Mental Health and Substance Abuse Centers,Outpatient Mental Health and Substance Abuse Centers,Outpatient Care Centers,Ambulatory Health Care Services,Health Care and Social Assistance
621491,62149,6214,621,62,HMO Medical Centers,Other Outpatient Care Centers,Outpatient Care Centers,Ambulatory Health Care Services,Health Care and Social Assistance
621492,62149,6214,621,62,Kidney Dialysis Centers,Other Outpatient Care Centers,Outpatient Care Centers,Ambulatory Health Care Services,Health Care and Social Assistance
621493,62149,6214,621,62,Freestanding Ambulatory Surgical and Emergency Centers,Other Outpatient Care Centers,Outpatient Care Centers,Ambulatory Health Care Services,Health Care and Social Assistance
621498,62149,6214,621,62,All Other Outpatient Care Centers,Other Outpatient Care Centers,Outpatient Care Centers,Ambulatory Health Care Services,Health Care and Social Assistance
621511,62151,6215,621,62,Medical Laboratories,Medical and Diagnostic Laboratories,Medical and Diagnostic Laboratories,Ambulatory Health Care Services,Health Care and Social Assistance
621512,62151,6215,621,62,Diagnostic Imaging Centers,Medical and Diagnostic Laboratories,Medical and Diagnostic Laboratories,Ambulatory Health Care Services,Health Care and Social Assistance
621610,62161,6216,621,62,Home Health Care Services,Home Health Care Services,Home Health Care Services,Ambulatory Health Care Services,Health Care and Social Assistance
621910,62191,6219,621,62,Ambulance Services,Ambulance Services,Other Ambulatory Health Care Services,Ambulatory Health Care Services,Health Care and Social Assistance
621991,62199,6219,621,62,Blood and Organ Banks,All Other Ambulatory Health Care Services,Other Ambulatory Health Care Services,Ambulatory Health Care Services,Health Care and Social Assistance
621999,62199,6219,621,62,All Other Miscellaneous Ambulatory Health Care Services,All Other Ambulatory Health Care Services,Other Ambulatory Health Care Services,Ambulatory Health Care Services,Health Care and Social Assistance
622110,62211,6221,622,62,General Medical and Surgical Hospitals,General Medical and Surgical Hospitals,General Medical and Surgical Hospitals,Hospitals,Health Care and Social Assistance
622210,62221,6222,622,62,Psychiatric and Substance Abuse Hospitals,Psychiatric and Substance Abuse Hospitals,Psychiatric and Substance Abuse Hospitals,Hospitals,Health Care and Social Assistance
622310,62231,6223,622,62,Specialty (except Psychiatric and Substance Abuse) Hospitals,Specialty (except Psychiatric and Substance Abuse) Hospitals,Specialty (except Psychiatric and Substance Abuse) Hospitals,Hospitals,Health Care and Social Assistance
623110,62311,6231,623,62,Nursing Care Facilities (Skilled Nursing Facilities),Nursing Care Facilities (Skilled Nursing Facilities),Nursing Care Facilities (Skilled Nursing Facilities),Nursing and Residential Care Facilities,Health Care and Social Assistance
623210,62321,6232,623,62,Residential Intellectual and Developmental Disability Facilities,Residential Intellectual and Developmental Disability Facilities,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",Nursing and Residential Care Facilities,Health Care and Social Assistance
623220,62322,6232,623,62,Residential Mental Health and Substance Abuse Facilities,Residential Mental Health and Substance Abuse Facilities,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",Nursing and Residential Care Facilities,Health Care and Social Assistance
623311,62331,6233,623,62,Continuing Care Retirement Communities,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,Nursing and Residential Care Facilities,Health Care and Social Assistance
623312,62331,6233,623,62,Assisted Living Facilities for the Elderly,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,Nursing and Residential Care Facilities,Health Care and Social Assistance
623990,62399,6239,623,62,Other Residential Care Facilities,Other Residential Care Facilities,Other Residential Care Facilities,Nursing and Residential Care Facilities,Health Care and Social Assistance
624110,62411,6241,624,62,Child and Youth Services,Child and Youth Services,Individual and Family Services,Social Assistance,Health Care and Social Assistance
624120,62412,6241,624,62,Services for the Elderly and Persons with Disabilities,Services for the Elderly and Persons with Disabilities,Individual and Family Services,Social Assistance,Health Care and Social Assistance
624190,62419,6241,624,62,Other Individual and Family Services,Other Individual and Family Services,Individual and Family Services,Social Assistance,Health Care and Social Assistance
624210,62421,6242,624,62,Community Food Services,Community Food Services,"Community Food and Housing, and Emergency and Other Relief Services",Social Assistance,Health Care and Social Assistance
624221,62422,6242,624,62,Temporary Shelters,Community Housing Services,"Community Food and Housing, and Emergency and Other Relief Services",Social Assistance,Health Care and Social Assistance
624229,62422,6242,624,62,Other Community Housing Services,Community Housing Services,"Community Food and Housing, and Emergency and Other Relief Services",Social Assistance,Health Care and Social Assistance
624230,62423,6242,624,62,Emergency and Other Relief Services,Emergency and Other Relief Services,"Community Food and Housing, and Emergency and Other Relief Services",Social Assistance,Health Care and Social Assistance
624310,62431,6243,624,62,Vocational Rehabilitation Services,Vocational Rehabilitation Services,Vocational Rehabilitation Services,Social Assistance,Health Care and Social Assistance
624410,62441,6244,624,62,Child Day Care Services,Child Day Care Services,Child Day Care Services,Social Assistance,Health Care and Social Assistance
711110,71111,7111,711,71,Theater Companies and Dinner Theaters,Theater Companies and Dinner Theaters,Performing Arts Companies,"Performing Arts, Spectator Sports, and Related Industries","Arts, Entertainment, and Recreation"
711120,71112,7111,711,71,Dance Companies,Dance Companies,Performing Arts Companies,"Performing Arts, Spectator Sports, and Related Industries","Arts, Entertainment, and Recreation"
711130,71113,7111,711,71,Musical Groups and Artists,Musical Groups and Artists,Performing Arts Companies,"Performing Arts, Spectator Sports, and Related Industries","Arts, Entertainment, and Recreation"
711190,71119,7111,711,71,Other Performing Arts Companies,Other Performing Arts Companies,Performing Arts Companies,"Performing Arts, Spectator Sports, and Related Industries","Arts, Entertainment, and Recreation"
711211,71121,7112,711,71,Sports Teams and Clubs,Spectator Sports,Spectator Sports,"Performing Arts, Spectator Sports, and Related Industries","Arts, Entertainment, and Recreation"
711212,71121,7112,711,71,Racetracks,Spectator Sports,Spectator Sports,"Performing Arts, Spectator Sports, and Related Industries","Arts, Entertainment, and Recreation"
711219,71121,7112,711,71,Other Spectator Sports,Spectator Sports,Spectator Sports,"Performing Arts, Spectator Sports, and Related Industries","Arts, Entertainment, and Recreation"
711310,71131,7113,711,71,"Promoters of Performing Arts, Sports, and Similar Events with Facilities","Promoters of Performing Arts, Sports, and Similar Events with Facilities","Promoters of Performing Arts, Sports, and Similar Events","Performing Arts, Spectator Sports, and Related Industries","Arts, Entertainment, and Recreation"
711320,71132,7113,711,71,"Promoters of Performing Arts, Sports, and Similar Events without Facilities","Promoters of Performing Arts, Sports, and Similar Events without Facilities","Promoters of Performing Arts, Sports, and Similar Events","Performing Arts, Spectator Sports, and Related Industries","Arts, Entertainment, and Recreation"
711410,71141,7114,711,71,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures","Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures","Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures","Performing Arts, Spectator Sports, and Related Industries","Arts, Entertainment, and Recreation"
711510,71151,7115,711,71,"Independent Artists, Writers, and Performers","Independent Artists, Writers, and Performers","Independent Artists, Writers, and Performers","Performing Arts, Spectator Sports, and Related Industries","Arts, Entertainment, and Recreation"
712110,71211,7121,712,71,Museums,Museums,"Museums, Historical Sites, and Similar Institutions","Museums, Historical Sites, and Similar Institutions","Arts, Entertainment, and Recreation"
712120,71212,7121,712,71,Historical Sites,Historical Sites,"Museums, Historical Sites, and Similar Institutions","Museums, Historical Sites, and Similar Institutions","Arts, Entertainment, and Recreation"
712130,71213,7121,712,71,Zoos and Botanical Gardens,Zoos and Botanical Gardens,"Museums, Historical Sites, and Similar Institutions","Museums, Historical Sites, and Similar Institutions","Arts, Entertainment, and Recreation"
712190,71219,7121,712,71,Nature Parks and Other Similar Institutions,Nature Parks and Other Similar Institutions,"Museums, Historical Sites, and Similar Institutions","Museums, Historical Sites, and Similar Institutions","Arts, Entertainment, and Recreation"
713110,71311,7131,713,71,Amusement and Theme Parks,Amusement and Theme Parks,Amusement Parks and Arcades,"Amusement, Gambling, and Recreation Industries","Arts, Entertainment, and Recreation"
713120,71312,7131,713,71,Amusement Arcades,Amusement Arcades,Amusement Parks and Arcades,"Amusement, Gambling, and Recreation Industries","Arts, Entertainment, and Recreation"
713210,71321,7132,713,71,Casinos (except Casino Hotels),Casinos (except Casino Hotels),Gambling Industries,"Amusement, Gambling, and Recreation Industries","Arts, Entertainment, and Recreation"
713290,71329,7132,713,71,Other Gambling Industries,Other Gambling Industries,Gambling Industries,"Amusement, Gambling, and Recreation Industries","Arts, Entertainment, and Recreation"
713910,71391,7139,713,71,Golf Courses and Country Clubs,Golf Courses and Country Clubs,Other Amusement and Recreation Industries,"Amusement, Gambling, and Recreation Industries","Arts, Entertainment, and Recreation"
713920,71392,7139,713,71,Skiing Facilities,Skiing Facilities,Other Amusement and Recreation Industries,"Amusement, Gambling, and Recreation Industries","Arts, Entertainment, and Recreation"
713930,71393,7139,713,71,Marinas,Marinas,Other Amusement and Recreation Industries,"Amusement, Gambling, and Recreation Industries","Arts, Entertainment, and Recreation"
713940,71394,7139,713,71,Fitness and Recreational Sports Centers,Fitness and Recreational Sports Centers,Other Amusement and Recreation Industries,"Amusement, Gambling, and Recreation Industries","Arts, Entertainment, and Recreation"
713950,71395,7139,713,71,Bowling Centers,Bowling Centers,Other Amusement and Recreation Industries,"Amusement, Gambling, and Recreation Industries","Arts, Entertainment, and Recreation"
713990,71399,7139,713,71,All Other Amusement and Recreation Industries,All Other Amusement and Recreation Industries,Other Amusement and Recreation Industries,"Amusement, Gambling, and Recreation Industries","Arts, Entertainment, and Recreation"
721110,72111,7211,721,72,Hotels (except Casino Hotels) and Motels,Hotels (except Casino Hotels) and Motels,Traveler Accommodation,Accommodation,Accommodation and Food Services
721120,72112,7211,721,72,Casino Hotels,Casino Hotels,Traveler Accommodation,Accommodation,Accommodation and Food Services
721191,72119,7211,721,72,Bed-and-Breakfast Inns,Other Traveler Accommodation,Traveler Accommodation,Accommodation,Accommodation and Food Services
721199,72119,7211,721,72,All Other Traveler Accommodation,Other Traveler Accommodation,Traveler Accommodation,Accommodation,Accommodation and Food Services
721211,72121,7212,721,72,RV (Recreational Vehicle) Parks and Campgrounds,RV (Recreational Vehicle) Parks and Recreational Camps,RV (Recreational Vehicle) Parks and Recreational Camps,Accommodation,Accommodation and Food Services
721214,72121,7212,721,72,Recreational and Vacation Camps (except Campgrounds),RV (Recreational Vehicle) Parks and Recreational Camps,RV (Recreational Vehicle) Parks and Recreational Camps,Accommodation,Accommodation and Food Services
721310,72131,7213,721,72,"Rooming and Boarding Houses, Dormitories, and Workers' Camps","Rooming and Boarding Houses, Dormitories, and Workers' Camps","Rooming and Boarding Houses, Dormitories, and Workers' Camps",Accommodation,Accommodation and Food Services
722310,72231,7223,722,72,Food Service Contractors,Food Service Contractors,Special Food Services,Food Services and Drinking Places,Accommodation and Food Services
722320,72232,7223,722,72,Caterers,Caterers,Special Food Services,Food Services and Drinking Places,Accommodation and Food Services
722330,72233,7223,722,72,Mobile Food Services,Mobile Food Services,Special Food Services,Food Services and Drinking Places,Accommodation and Food Services
722410,72241,7224,722,72,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages),Food Services and Drinking Places,Accommodation and Food Services
722511,72251,7225,722,72,Full-Service Restaurants,Restaurants and Other Eating Places,Restaurants and Other Eating Places,Food Services and Drinking Places,Accommodation and Food Services
722513,72251,7225,722,72,Limited-Service Restaurants,Restaurants and Other Eating Places,Restaurants and Other Eating Places,Food Services and Drinking Places,Accommodation and Food Services
722514,72251,7225,722,72,"Cafeterias, Grill Buffets, and Buffets",Restaurants and Other Eating Places,Restaurants and Other Eating Places,Food Services and Drinking Places,Accommodation and Food Services
722515,72251,7225,722,72,Snack and Nonalcoholic Beverage Bars,Restaurants and Other Eating Places,Restaurants and Other Eating Places,Food Services and Drinking Places,Accommodation and Food Services
811111,81111,8111,811,81,General Automotive Repair,Automotive Mechanical and Electrical Repair and Maintenance,Automotive Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
811112,81111,8111,811,81,Automotive Exhaust System Repair,Automotive Mechanical and Electrical Repair and Maintenance,Automotive Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
811113,81111,8111,811,81,Automotive Transmission Repair,Automotive Mechanical and Electrical Repair and Maintenance,Automotive Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
811118,81111,8111,811,81,Other Automotive Mechanical and Electrical Repair and Maintenance,Automotive Mechanical and Electrical Repair and Maintenance,Automotive Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
811121,81112,8111,811,81,"Automotive Body, Paint, and Interior Repair and Maintenance","Automotive Body, Paint, Interior, and Glass Repair",Automotive Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
811122,81112,8111,811,81,Automotive Glass Replacement Shops,"Automotive Body, Paint, Interior, and Glass Repair",Automotive Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
811191,81119,8111,811,81,Automotive Oil Change and Lubrication Shops,Other Automotive Repair and Maintenance,Automotive Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
811192,81119,8111,811,81,Car Washes,Other Automotive Repair and Maintenance,Automotive Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
811198,81119,8111,811,81,All Other Automotive Repair and Maintenance,Other Automotive Repair and Maintenance,Automotive Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
811211,81121,8112,811,81,Consumer Electronics Repair and Maintenance,Electronic and Precision Equipment Repair and Maintenance,Electronic and Precision Equipment Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
811212,81121,8112,811,81,Computer and Office Machine Repair and Maintenance,Electronic and Precision Equipment Repair and Maintenance,Electronic and Precision Equipment Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
811213,81121,8112,811,81,Communication Equipment Repair and Maintenance,Electronic and Precision Equipment Repair and Maintenance,Electronic and Precision Equipment Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
811219,81121,8112,811,81,Other Electronic and Precision Equipment Repair and Maintenance,Electronic and Precision Equipment Repair and Maintenance,Electronic and Precision Equipment Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
811310,81131,8113,811,81,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
811411,81141,8114,811,81,Home and Garden Equipment Repair and Maintenance,Home and Garden Equipment and Appliance Repair and Maintenance,Personal and Household Goods Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
811412,81141,8114,811,81,Appliance Repair and Maintenance,Home and Garden Equipment and Appliance Repair and Maintenance,Personal and Household Goods Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
811420,81142,8114,811,81,Reupholstery and Furniture Repair,Reupholstery and Furniture Repair,Personal and Household Goods Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
811430,81143,8114,811,81,Footwear and Leather Goods Repair,Footwear and Leather Goods Repair,Personal and Household Goods Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
811490,81149,8114,811,81,Other Personal and Household Goods Repair and Maintenance,Other Personal and Household Goods Repair and Maintenance,Personal and Household Goods Repair and Maintenance,Repair and Maintenance,Other Services (except Public Administration)
812111,81211,8121,812,81,Barber Shops,"Hair, Nail, and Skin Care Services",Personal Care Services,Personal and Laundry Services,Other Services (except Public Administration)
812112,81211,8121,812,81,Beauty Salons,"Hair, Nail, and Skin Care Services",Personal Care Services,Personal and Laundry Services,Other Services (except Public Administration)
812113,81211,8121,812,81,Nail Salons,"Hair, Nail, and Skin Care Services",Personal Care Services,Personal and Laundry Services,Other Services (except Public Administration)
812191,81219,8121,812,81,Diet and Weight Reducing Centers,Other Personal Care Services,Personal Care Services,Personal and Laundry Services,Other Services (except Public Administration)
812199,81219,8121,812,81,Other Personal Care Services,Other Personal Care Services,Personal Care Services,Personal and Laundry Services,Other Services (except Public Administration)
812210,81221,8122,812,81,Funeral Homes and Funeral Services,Funeral Homes and Funeral Services,Death Care Services,Personal and Laundry Services,Other Services (except Public Administration)
812220,81222,8122,812,81,Cemeteries and Crematories,Cemeteries and Crematories,Death Care Services,Personal and Laundry Services,Other Services (except Public Administration)
812310,81231,8123,812,81,Coin-Operated Laundries and Drycleaners,Coin-Operated Laundries and Drycleaners,Drycleaning and Laundry Services,Personal and Laundry Services,Other Services (except Public Administration)
812320,81232,8123,812,81,Drycleaning and Laundry Services (except Coin-Operated),Drycleaning and Laundry Services (except Coin-Operated),Drycleaning and Laundry Services,Personal and Laundry Services,Other Services (except Public Administration)
812331,81233,8123,812,81,Linen Supply,Linen and Uniform Supply,Drycleaning and Laundry Services,Personal and Laundry Services,Other Services (except Public Administration)
812332,81233,8123,812,81,Industrial Launderers,Linen and Uniform Supply,Drycleaning and Laundry Services,Personal and Laundry Services,Other Services (except Public Administration)
